CNPJ, RazaoSocial, Trimestre, Ano, ValorDespesas
66916305000156, UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 9023976.87
66916305000156, UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 15425667.36
00453863000114, MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA, 1º Trimestre, 2025, 34194163.81
00453863000114, MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA, 2º Trimestre, 2025, 67803479.15
00453863000114, MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA, 3º Trimestre, 2025, 106180924.05
45207131000182, UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 12193740.45
45207131000182, UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 24918978.56
45207131000182, UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 39617836.72
00361325000108, HUMANA SAÚDE NORDESTE LTDA., 1º Trimestre, 2025, 86965953.21
00361325000108, HUMANA SAÚDE NORDESTE LTDA., 2º Trimestre, 2025, 174129642.75
00361325000108, HUMANA SAÚDE NORDESTE LTDA., 3º Trimestre, 2025, 262316723.45
04487255000181, UNIMED SEGUROS SAÚDE S/A, 1º Trimestre, 2025, 453152657.32
04487255000181, UNIMED SEGUROS SAÚDE S/A, 2º Trimestre, 2025, 973641445.84
04487255000181, UNIMED SEGUROS SAÚDE S/A, 3º Trimestre, 2025, 1514491442.03
15713057000105, ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL, 1º Trimestre, 2025, 10499991.54
15713057000105, ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL, 2º Trimestre, 2025, 20487501.24
15713057000105, ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL, 3º Trimestre, 2025, 31444834.88
90747908000156, SULMED - ASSISTÊNCIA MÉDICA LTDA, 1º Trimestre, 2025, 17740462.85
90747908000156, SULMED - ASSISTÊNCIA MÉDICA LTDA, 2º Trimestre, 2025, 36593775.34
90747908000156, SULMED - ASSISTÊNCIA MÉDICA LTDA, 3º Trimestre, 2025, 55512904.94
02812468000106, UNIMED NACIONAL - COOPERATIVA CENTRAL, 1º Trimestre, 2025, 561910608.97
02812468000106, UNIMED NACIONAL - COOPERATIVA CENTRAL, 2º Trimestre, 2025, 1346345889.62
02812468000106, UNIMED NACIONAL - COOPERATIVA CENTRAL, 3º Trimestre, 2025, 2163297465.89
02580965000126, UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA, 1º Trimestre, 2025, 1263982.63
02580965000126, UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA, 2º Trimestre, 2025, 2671351.18
02580965000126, UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA, 3º Trimestre, 2025, 4197011.43
19240452000179, BCI ADMINISTRADORA DE BENEFÍCIOS LTDA, 1º Trimestre, 2025, 0.0
19240452000179, BCI ADMINISTRADORA DE BENEFÍCIOS LTDA, 2º Trimestre, 2025, 0.0
19240452000179, BCI ADMINISTRADORA DE BENEFÍCIOS LTDA, 3º Trimestre, 2025, 0.0
00946953000147, UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 8849821.48
00946953000147, UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 17290746.07
00946953000147, UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 26620067.03
67417519000140, UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 4719124.64
67417519000140, UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 10274465.91
67417519000140, UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 15154898.84
03518900000113, INSTITUTO CURITIBA DE SAÚDE, 1º Trimestre, 2025, 95435069.23
03518900000113, INSTITUTO CURITIBA DE SAÚDE, 2º Trimestre, 2025, 201472411.81
03518900000113, INSTITUTO CURITIBA DE SAÚDE, 3º Trimestre, 2025, 320746387.15
00668790000188, CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE, 1º Trimestre, 2025, 10628024.51
00668790000188, CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE, 2º Trimestre, 2025, 24321299.21
00668790000188, CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE, 3º Trimestre, 2025, 39200393.93
56727134000163, UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 39447059.42
56727134000163, UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 84675144.65
56727134000163, UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 132862538.4
24729097000136, SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI, 1º Trimestre, 2025, 319247.03
24729097000136, SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI, 2º Trimestre, 2025, 756291.51
24729097000136, SANTA CASA DA MISERICÓRDIA DE SÃO JOÃO DEL REI, 3º Trimestre, 2025, 924065.36
34011288000111, ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO, 1º Trimestre, 2025, 7238932.79
34011288000111, ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO, 2º Trimestre, 2025, 13290305.48
34011288000111, ASSOCIAÇÃO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DO RIO DE JANEIRO, 3º Trimestre, 2025, 18556241.15
00200720000109, ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS), 1º Trimestre, 2025, 3330855.9
00200720000109, ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS), 2º Trimestre, 2025, 7389222.22
00200720000109, ASSOCIACAO POLICIAL DE ASSISTENCIA A SAUDE DE PRESIDENTE PRUDENTE (APAS), 3º Trimestre, 2025, 11532268.45
62635990000191, ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO, 1º Trimestre, 2025, 78488947.67
62635990000191, ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO, 2º Trimestre, 2025, 164229329.59
62635990000191, ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO, 3º Trimestre, 2025, 250748820.3
00571628000147, DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA, 1º Trimestre, 2025, 799631.79
00571628000147, DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA, 2º Trimestre, 2025, 1685729.64
00571628000147, DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA, 3º Trimestre, 2025, 2650991.69
00395266000180, MAIS SAÚDE PLANO DE SAÚDE LTDA, 1º Trimestre, 2025, 11477004.23
00395266000180, MAIS SAÚDE PLANO DE SAÚDE LTDA, 2º Trimestre, 2025, 24810142.57
00395266000180, MAIS SAÚDE PLANO DE SAÚDE LTDA, 3º Trimestre, 2025, 39930445.13
29174910000172, AMHE MED ASSISTENCIA A SAUDE LTDA - EPP, 1º Trimestre, 2025, 9926734.3
29174910000172, AMHE MED ASSISTENCIA A SAUDE LTDA - EPP, 2º Trimestre, 2025, 26200779.59
29174910000172, AMHE MED ASSISTENCIA A SAUDE LTDA - EPP, 3º Trimestre, 2025, 57671187.65
53249803000140, ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA, 1º Trimestre, 2025, 125920.19
53249803000140, ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA, 2º Trimestre, 2025, 177539.47
53249803000140, ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA, 3º Trimestre, 2025, 392745.75
00856424000152, CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA, 1º Trimestre, 2025, 2527545.41
00856424000152, CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA, 2º Trimestre, 2025, 5078285.86
00856424000152, CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA, 3º Trimestre, 2025, 10626742.53
92827666000136, INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM, 1º Trimestre, 2025, 8180402.94
92827666000136, INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM, 2º Trimestre, 2025, 17979182.04
92827666000136, INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM, 3º Trimestre, 2025, 34491876.72
41687179000184, UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 7332848.91
41687179000184, UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 14769851.83
41687179000184, UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 22907699.44
71064539000152, UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 2228266.96
71064539000152, UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 4558995.57
71064539000152, UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 7237889.01
04540010000170, PORTO SEGURO - SEGURO SAÚDE S/A, 1º Trimestre, 2025, 833554281.1
04540010000170, PORTO SEGURO - SEGURO SAÚDE S/A, 2º Trimestre, 2025, 1800716868.17
04540010000170, PORTO SEGURO - SEGURO SAÚDE S/A, 3º Trimestre, 2025, 2839360646.14
00461479000163, PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA, 1º Trimestre, 2025, 397396568.01
00461479000163, PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA, 2º Trimestre, 2025, 820381541.45
00461479000163, PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA, 3º Trimestre, 2025, 1956555172.68
37020290000145, TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE, 1º Trimestre, 2025, 5471155.39
37020290000145, TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE, 2º Trimestre, 2025, 12630947.64
37020290000145, TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE, 3º Trimestre, 2025, 20527129.73
00885918000165, HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA, 1º Trimestre, 2025, 15280090
00885918000165, HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA, 2º Trimestre, 2025, 30870947.29
00885918000165, HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA, 3º Trimestre, 2025, 48103904.3
12442737000143, UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 154620136.93
12442737000143, UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 306913070.83
12442737000143, UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 464510350.05
57214900000159, UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 5347036.67
57214900000159, UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 11350274.47
57214900000159, UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 17697028.63
64388812000139, UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 2198565.79
64388812000139, UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 4793935.86
64388812000139, UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 7155144.09
59849182000112, SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA, 1º Trimestre, 2025, 7523393.52
59849182000112, SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA, 2º Trimestre, 2025, 16057957.38
59849182000112, SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA, 3º Trimestre, 2025, 24855376.1
20119509000165, FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL, 1º Trimestre, 2025, 13612860.29
20119509000165, FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL, 2º Trimestre, 2025, 27216673.22
20119509000165, FUNDAÇÃO LIBERTAS DE SEGURIDADE SOCIAL, 3º Trimestre, 2025, 42228221.68
03658432000182, GEAP AUTOGESTÃO EM SAÚDE, 1º Trimestre, 2025, 832468949.15
03658432000182, GEAP AUTOGESTÃO EM SAÚDE, 2º Trimestre, 2025, 1494806218.5
03658432000182, GEAP AUTOGESTÃO EM SAÚDE, 3º Trimestre, 2025, 2319468612.16
70523899000102, UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 3243185.09
70523899000102, UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 6858495.65
70523899000102, UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 9826439.07
15131148000132, AMHA SAUDE S/A, 1º Trimestre, 2025, 16831098.63
15131148000132, AMHA SAUDE S/A, 2º Trimestre, 2025, 32775663.12
15131148000132, AMHA SAUDE S/A, 3º Trimestre, 2025, 50247494.63
41248894000110, VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA, 1º Trimestre, 2025, 2740286.5
41248894000110, VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA, 2º Trimestre, 2025, 7221979.43
41248894000110, VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA, 3º Trimestre, 2025, 11421287.83
41871989000196, UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 10523603.4
41871989000196, UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 22035941.09
41871989000196, UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 33558751.17
45359213000142, UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 52055524.63
45359213000142, UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 101672793.5
45359213000142, UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 153002834.1
00299149000113, ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS, 1º Trimestre, 2025, 8755321.0
00299149000113, ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS, 2º Trimestre, 2025, 19804764.74
00299149000113, ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS, 3º Trimestre, 2025, 29930255.43
11565995000154, PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA, 1º Trimestre, 2025, 461634.4
11565995000154, PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA, 2º Trimestre, 2025, 1936065.39
11565995000154, PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA, 3º Trimestre, 2025, 5828156.59
72120124000111, UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA, 1º Trimestre, 2025, 834787.73
72120124000111, UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA, 2º Trimestre, 2025, 1696054.97
72120124000111, UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA, 3º Trimestre, 2025, 2674955.91
03613857000175, CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA, 1º Trimestre, 2025, 2234846.57
03613857000175, CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA, 2º Trimestre, 2025, 4557281.3
03613857000175, CONFIANÇA ASSISTÊNCIA MÉDICO HOSPITALAR LTDA, 3º Trimestre, 2025, 6955125.04
59847780000152, AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA, 1º Trimestre, 2025, 28513450.2
59847780000152, AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA, 2º Trimestre, 2025, 63167403.92
59847780000152, AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA, 3º Trimestre, 2025, 101896270.01
69087922000184, UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 11199766.48
69087922000184, UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 21112357.58
69087922000184, UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 32107226.16
01387625000110, DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA, 1º Trimestre, 2025, 70951911.52
01387625000110, DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA, 2º Trimestre, 2025, 161327770.3
01387625000110, DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA, 3º Trimestre, 2025, 253906405.75
22666341000133, PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A, 1º Trimestre, 2025, 5226656.17
22666341000133, PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A, 2º Trimestre, 2025, 11203533.11
22666341000133, PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A, 3º Trimestre, 2025, 17911190.92
71695746000105, UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS, 1º Trimestre, 2025, 5797866.54
71695746000105, UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS, 2º Trimestre, 2025, 10189730.02
71695746000105, UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS, 3º Trimestre, 2025, 14660401.83
66343534000129, UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 6211849.08
66343534000129, UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 12576225.73
66343534000129, UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 19109409.69
21575709000195, SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA, 1º Trimestre, 2025, 19872801.73
21575709000195, SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA, 2º Trimestre, 2025, 40919694.42
21575709000195, SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA, 3º Trimestre, 2025, 63371478.66
06145428000109, PORTO DIAS SAUDE LTDA, 1º Trimestre, 2025, 574235.22
06145428000109, PORTO DIAS SAUDE LTDA, 2º Trimestre, 2025, 1194618.73
06145428000109, PORTO DIAS SAUDE LTDA, 3º Trimestre, 2025, 2107019.37
83367342000171, ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE, 1º Trimestre, 2025, 34896543.73
83367342000171, ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE, 2º Trimestre, 2025, 60510348.43
83367342000171, ASSOCIAÇÃO ADVENTISTA NORTE BRASILEIRA DE PREVENÇÃO E ASSISTÊNCIA A SAÚDE, 3º Trimestre, 2025, 102266186.75
20918393000124, OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA, 1º Trimestre, 2025, 8998776.04
20918393000124, OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA, 2º Trimestre, 2025, 19386105.42
20918393000124, OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA, 3º Trimestre, 2025, 27404281.79
79831608000118, SIM - CAIXA DE ASSISTÊNCIA À SAÚDE, 1º Trimestre, 2025, 6913770.97
79831608000118, SIM - CAIXA DE ASSISTÊNCIA À SAÚDE, 2º Trimestre, 2025, 14124343.6
79831608000118, SIM - CAIXA DE ASSISTÊNCIA À SAÚDE, 3º Trimestre, 2025, 22192111.16
13026081000140, FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO, 1º Trimestre, 2025, 949469.12
13026081000140, FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO, 2º Trimestre, 2025, 2329859.57
13026081000140, FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO, 3º Trimestre, 2025, 4343200.58
85283299000191, UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE, 1º Trimestre, 2025, 15598578.67
85283299000191, UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE, 2º Trimestre, 2025, 35414300.89
85283299000191, UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE, 3º Trimestre, 2025, 56531973.84
32421708000102, BEST SENIOR OPERADORA DE SAÚDE LTDA, 1º Trimestre, 2025, 4339933.03
32421708000102, BEST SENIOR OPERADORA DE SAÚDE LTDA, 2º Trimestre, 2025, 10660506.96
32421708000102, BEST SENIOR OPERADORA DE SAÚDE LTDA, 3º Trimestre, 2025, 18172323.1
90619818000180, HOSPITAL DE PRONTOCLINICA LTDA, 1º Trimestre, 2025, 4045865.03
90619818000180, HOSPITAL DE PRONTOCLINICA LTDA, 2º Trimestre, 2025, 8306420.76
90619818000180, HOSPITAL DE PRONTOCLINICA LTDA, 3º Trimestre, 2025, 12107492.37
66854779000110, ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA, 1º Trimestre, 2025, 21011756.59
66854779000110, ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA, 2º Trimestre, 2025, 43595396.58
66854779000110, ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA, 3º Trimestre, 2025, 70157427.91
29309127000179, AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A, 1º Trimestre, 2025, 2873414838.23
29309127000179, AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A, 2º Trimestre, 2025, 5824785903.08
29309127000179, AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A, 3º Trimestre, 2025, 8735619497.74
00444803000135, ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE, 1º Trimestre, 2025, 3124166.75
00444803000135, ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE, 2º Trimestre, 2025, 6727356.0
00444803000135, ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA A SAÚDE, 3º Trimestre, 2025, 10043816.9
71186886000158, UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 2267535.28
71186886000158, UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 4332958.56
71186886000158, UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 6638319.57
51427540000197, UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 21503636.73
51427540000197, UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 46083647.35
51427540000197, UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 70519804.99
69612158000119, UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 3534694.43
69612158000119, UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 6745471.91
69612158000119, UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 10693074.22
66872888000160, UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO, 1º Trimestre, 2025, 61217131.28
66872888000160, UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO, 2º Trimestre, 2025, 127285676.97
66872888000160, UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO, 3º Trimestre, 2025, 195903606.5
23725062000166, UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA, 1º Trimestre, 2025, 5445045.63
23725062000166, UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA, 2º Trimestre, 2025, 10909827.91
23725062000166, UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA, 3º Trimestre, 2025, 17083212.61
01371135000126, UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA, 1º Trimestre, 2025, 1824.64
01371135000126, UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA, 2º Trimestre, 2025, 3775.43
01371135000126, UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA, 3º Trimestre, 2025, 48450.64
75054940000162, FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL, 1º Trimestre, 2025, 62536350.76
75054940000162, FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL, 2º Trimestre, 2025, 128413858.31
75054940000162, FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL, 3º Trimestre, 2025, 197455703.8
22694698000125, INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA, 1º Trimestre, 2025, 0.0
22694698000125, INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA, 2º Trimestre, 2025, 0.0
22694698000125, INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA, 3º Trimestre, 2025, 0.0
64327059000171, UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA, 1º Trimestre, 2025, 4082340.6
64327059000171, UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA, 2º Trimestre, 2025, 6780243.88
64327059000171, UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA, 3º Trimestre, 2025, 11237136
44595858000111, UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS, 1º Trimestre, 2025, 1592251.78
